lon,lat,mag,mesh_code
139.8125,35.9583,7.67,533976
139.6875,35.9583,7.67,533975
139.5625,35.9583,7.67,533974
139.4375,35.9583,7.83,533973
139.3125,35.9583,7.67,533972
139.1875,35.9583,7.67,533971
139.0625,35.9583,7.67,533970
139.9375,35.875,7.67,533967
139.8125,35.875,7.67,533966
139.6875,35.875,7.67,533965
139.5625,35.875,7.67,533964
139.4375,35.875,7.67,533963
139.3125,35.875,7.67,533962
139.1875,35.875,7.67,533961
139.0625,35.875,7.67,533960
139.9375,35.7917,7.67,533957
139.8125,35.7917,7.67,533956
139.6875,35.7917,7.67,533955
139.5625,35.7917,7.67,533954
139.4375,35.7917,7.67,533953
139.3125,35.7917,7.67,533952
139.1875,35.7917,7.83,533951
139.0625,35.7917,8,533950
139.9375,35.7083,7.5,533947
139.8125,35.7083,7.67,533946
139.6875,35.7083,7.67,533945
139.5625,35.7083,7.67,533944
139.4375,35.7083,7.67,533943
139.3125,35.7083,7.67,533942
139.1875,35.7083,7.83,533941
139.0625,35.7083,8.17,533940
139.9375,35.625,7.5,533937
139.8125,35.625,7.5,533936
139.6875,35.625,7.67,533935
139.5625,35.625,7.67,533934
139.4375,35.625,7.67,533933
139.3125,35.625,7.83,533932
139.1875,35.625,8,533931
139.0625,35.625,8.17,533930
139.8125,35.5417,7.5,533926
139.6875,35.5417,7.67,533925
139.5625,35.5417,7.67,533924
139.4375,35.5417,7.83,533923
139.3125,35.5417,8,533922
139.1875,35.5417,8,533921
139.0625,35.5417,8,533920
139.9375,35.4583,7.33,533917
139.8125,35.4583,7.5,533916
139.6875,35.4583,7.67,533915
139.5625,35.4583,7.67,533914
139.4375,35.4583,8,533913
139.3125,35.4583,8.17,533912
139.1875,35.4583,8.17,533911
139.0625,35.4583,8,533910
139.9375,35.375,7.33,533907
139.8125,35.375,7.5,533906
139.6875,35.375,7.67,533905
139.5625,35.375,7.83,533904
139.4375,35.375,8,533903
139.3125,35.375,8.33,533902
139.1875,35.375,8.33,533901
139.0625,35.375,8,533900
138.9375,35.9583,7.83,533877
138.8125,35.9583,8,533876
138.6875,35.9583,7.83,533875
138.5625,35.9583,7.5,533874
138.4375,35.9583,7.33,533873
138.3125,35.9583,7.17,533872
138.1875,35.9583,7.17,533871
138.0625,35.9583,7.33,533870
138.9375,35.875,8,533867
138.8125,35.875,8,533866
138.6875,35.875,7.5,533865
138.5625,35.875,7,533864
138.4375,35.875,7,533863
138.3125,35.875,7,533862
138.1875,35.875,7.17,533861
138.0625,35.875,7.67,533860
138.9375,35.7917,8,533857
138.8125,35.7917,7.83,533856
138.6875,35.7917,7.17,533855
138.5625,35.7917,6.67,533854
138.4375,35.7917,6.67,533853
138.3125,35.7917,7,533852
138.1875,35.7917,7.33,533851
138.0625,35.7917,7.83,533850
138.9375,35.7083,8.17,533847
138.8125,35.7083,7.83,533846
138.6875,35.7083,7,533845
138.5625,35.7083,6.5,533844
138.4375,35.7083,6.67,533843
138.3125,35.7083,7,533842
138.1875,35.7083,7.33,533841
138.0625,35.7083,7.67,533840
138.9375,35.625,8,533837
138.8125,35.625,7.67,533836
138.6875,35.625,7,533835
138.5625,35.625,6.67,533834
138.4375,35.625,6.83,533833
138.3125,35.625,7.17,533832
138.1875,35.625,7.5,533831
138.0625,35.625,7.67,533830
138.9375,35.5417,7.83,533827
138.8125,35.5417,7.5,533826
138.6875,35.5417,7.17,533825
138.5625,35.5417,7,533824
138.4375,35.5417,7.17,533823
138.3125,35.5417,7.33,533822
138.1875,35.5417,7.5,533821
138.0625,35.5417,7.5,533820
138.9375,35.4583,7.67,533817
138.8125,35.4583,7.5,533816
138.6875,35.4583,7.17,533815
138.5625,35.4583,7.17,533814
138.4375,35.4583,7.17,533813
138.3125,35.4583,7.33,533812
138.1875,35.4583,7.5,533811
138.0625,35.4583,7.5,533810
138.9375,35.375,7.67,533807
138.8125,35.375,7.33,533806
138.6875,35.375,7.17,533805
138.5625,35.375,7.17,533804
138.4375,35.375,7.17,533803
138.3125,35.375,7.33,533802
138.1875,35.375,7.5,533801
138.0625,35.375,7.5,533800
137.9375,35.9583,7.83,533777
137.8125,35.9583,8.17,533776
137.6875,35.9583,8.17,533775
137.5625,35.9583,8.17,533774
137.4375,35.9583,8.17,533773
137.3125,35.9583,8.17,533772
137.1875,35.9583,8.17,533771
137.0625,35.9583,8.17,533770
137.9375,35.875,8,533767
137.8125,35.875,8.17,533766
137.6875,35.875,8.17,533765
137.5625,35.875,8.17,533764
137.4375,35.875,8.17,533763
137.3125,35.875,8,533762
137.1875,35.875,8,533761
137.0625,35.875,8.17,533760
137.9375,35.7917,8,533757
137.8125,35.7917,8,533756
137.6875,35.7917,8,533755
137.5625,35.7917,8.17,533754
137.4375,35.7917,8,533753
137.3125,35.7917,8,533752
137.1875,35.7917,8.17,533751
137.0625,35.7917,8.17,533750
137.9375,35.7083,7.83,533747
137.8125,35.7083,7.83,533746
137.6875,35.7083,8,533745
137.5625,35.7083,8,533744
137.4375,35.7083,8,533743
137.3125,35.7083,8,533742
137.1875,35.7083,8.17,533741
137.0625,35.7083,8,533740
137.9375,35.625,7.67,533737
137.8125,35.625,7.83,533736
137.6875,35.625,7.83,533735
137.5625,35.625,8,533734
137.4375,35.625,7.83,533733
137.3125,35.625,8,533732
137.1875,35.625,8,533731
137.0625,35.625,7.67,533730
137.9375,35.5417,7.67,533727
137.8125,35.5417,7.83,533726
137.6875,35.5417,7.83,533725
137.5625,35.5417,7.83,533724
137.4375,35.5417,7.83,533723
137.3125,35.5417,7.83,533722
137.1875,35.5417,7.67,533721
137.0625,35.5417,7.33,533720
137.9375,35.4583,7.67,533717
137.8125,35.4583,7.67,533716
137.6875,35.4583,7.83,533715
137.5625,35.4583,7.83,533714
137.4375,35.4583,7.83,533713
137.3125,35.4583,7.83,533712
137.1875,35.4583,7.67,533711
137.0625,35.4583,7.67,533710
137.9375,35.375,7.67,533707
137.8125,35.375,7.67,533706
137.6875,35.375,7.83,533705
137.5625,35.375,7.83,533704
137.4375,35.375,7.83,533703
137.3125,35.375,7.83,533702
137.1875,35.375,7.83,533701
137.0625,35.375,8,533700
136.9375,35.9583,8.17,533677
136.8125,35.9583,8.17,533676
136.6875,35.9583,8,533675
136.5625,35.9583,8,533674
136.4375,35.9583,8.33,533673
136.3125,35.9583,8.83,533672
136.1875,35.9583,8.5,533671
136.0625,35.9583,8.33,533670
136.9375,35.875,8,533667
136.8125,35.875,8,533666
136.6875,35.875,8,533665
136.5625,35.875,8,533664
136.4375,35.875,8.33,533663
136.3125,35.875,8.67,533662
136.1875,35.875,8.33,533661
136.0625,35.875,8,533660
136.9375,35.7917,8,533657
136.8125,35.7917,8,533656
136.6875,35.7917,8,533655
136.5625,35.7917,8,533654
136.4375,35.7917,8.33,533653
136.3125,35.7917,8.33,533652
136.1875,35.7917,8,533651
136.0625,35.7917,8,533650
136.9375,35.7083,8,533647
136.8125,35.7083,8,533646
136.6875,35.7083,8,533645
136.5625,35.7083,8,533644
136.4375,35.7083,8,533643
136.3125,35.7083,8.17,533642
136.1875,35.7083,8,533641
136.0625,35.7083,8,533640
136.9375,35.625,7.83,533637
136.8125,35.625,8,533636
136.6875,35.625,8,533635
136.5625,35.625,8,533634
136.4375,35.625,8,533633
136.3125,35.625,8,533632
136.1875,35.625,8,533631
136.0625,35.625,8.17,533630
136.9375,35.5417,7.67,533627
136.8125,35.5417,8,533626
136.6875,35.5417,8,533625
136.5625,35.5417,8,533624
136.4375,35.5417,7.83,533623
136.3125,35.5417,8,533622
136.1875,35.5417,8.17,533621
136.0625,35.5417,8.17,533620
136.9375,35.4583,8,533617
136.8125,35.4583,8.17,533616
136.6875,35.4583,8,533615
136.5625,35.4583,8,533614
136.4375,35.4583,8,533613
136.3125,35.4583,8,533612
136.1875,35.4583,8.17,533611
136.0625,35.4583,8,533610
136.9375,35.375,8.33,533607
136.8125,35.375,8.33,533606
136.6875,35.375,8,533605
136.5625,35.375,7.83,533604
136.4375,35.375,8,533603
136.3125,35.375,8,533602
136.1875,35.375,8,533601
136.0625,35.375,8,533600
135.9375,35.9583,8.33,533577
135.9375,35.875,8.17,533567
135.9375,35.7917,8,533557
135.3125,35.7917,8.33,533552
135.1875,35.7917,8.33,533551
135.9375,35.7083,8.17,533547
135.4375,35.7083,8.17,533543
135.3125,35.7083,8.17,533542
135.1875,35.7083,8.17,533541
135.0625,35.7083,8.17,533540
135.9375,35.625,8.17,533537
135.8125,35.625,8.17,533536
135.4375,35.625,8.17,533533
135.3125,35.625,8.17,533532
135.1875,35.625,8.17,533531
135.0625,35.625,8.17,533530
135.9375,35.5417,8.17,533527
135.8125,35.5417,8.17,533526
135.6875,35.5417,8.17,533525
135.5625,35.5417,8.17,533524
135.4375,35.5417,8.17,533523
135.3125,35.5417,8.17,533522
135.1875,35.5417,8.17,533521
135.0625,35.5417,8.17,533520
135.9375,35.4583,8,533517
135.8125,35.4583,8.17,533516
135.6875,35.4583,8.17,533515
135.5625,35.4583,8.17,533514
135.4375,35.4583,8.17,533513
135.3125,35.4583,8.17,533512
135.1875,35.4583,8.33,533511
135.0625,35.4583,8.33,533510
135.9375,35.375,8,533507
135.8125,35.375,8,533506
135.6875,35.375,8,533505
135.5625,35.375,8,533504
135.4375,35.375,8,533503
135.3125,35.375,8.17,533502
135.1875,35.375,8.33,533501
135.0625,35.375,8.33,533500
134.9375,35.7083,8.17,533447
134.8125,35.7083,8.17,533446
134.6875,35.7083,8.17,533445
134.5625,35.7083,8.33,533444
134.9375,35.625,8.17,533437
134.8125,35.625,8.17,533436
134.6875,35.625,8.17,533435
134.5625,35.625,8.17,533434
134.4375,35.625,8.33,533433
134.3125,35.625,8.33,533432
134.9375,35.5417,8.17,533427
134.8125,35.5417,8,533426
134.6875,35.5417,8,533425
134.5625,35.5417,8,533424
134.4375,35.5417,8.17,533423
134.3125,35.5417,8.33,533422
134.1875,35.5417,8.5,533421
134.0625,35.5417,8.33,533420
134.9375,35.4583,8,533417
134.8125,35.4583,7.83,533416
134.6875,35.4583,7.83,533415
134.5625,35.4583,8,533414
134.4375,35.4583,8,533413
134.3125,35.4583,8.17,533412
134.1875,35.4583,8.5,533411
134.0625,35.4583,8.33,533410
134.9375,35.375,8,533407
134.8125,35.375,7.83,533406
134.6875,35.375,7.83,533405
134.5625,35.375,8,533404
134.4375,35.375,7.83,533403
134.3125,35.375,8,533402
134.1875,35.375,8.33,533401
134.0625,35.375,8.33,533400
133.0625,35.9583,8.5,533370
133.3125,35.625,8.33,533332
133.1875,35.625,8.33,533331
133.0625,35.625,8.5,533330
133.9375,35.5417,8.17,533327
133.8125,35.5417,8.17,533326
133.6875,35.5417,8.33,533325
133.5625,35.5417,8.33,533324
133.4375,35.5417,8.33,533323
133.3125,35.5417,8.33,533322
133.1875,35.5417,8.5,533321
133.0625,35.5417,8.5,533320
133.9375,35.4583,8.17,533317
133.8125,35.4583,8.17,533316
133.6875,35.4583,8.33,533315
133.5625,35.4583,8.33,533314
133.4375,35.4583,8.33,533313
133.3125,35.4583,8.33,533312
133.1875,35.4583,8.5,533311
133.0625,35.4583,8.5,533310
133.9375,35.375,8.17,533307
133.8125,35.375,8.17,533306
133.6875,35.375,8.33,533305
133.5625,35.375,8.33,533304
133.4375,35.375,8.33,533303
133.3125,35.375,8.33,533302
133.1875,35.375,8.5,533301
133.0625,35.375,8.33,533300
132.9375,35.5417,8.33,533227
132.8125,35.5417,8.33,533226
132.9375,35.4583,8.33,533217
132.8125,35.4583,8.17,533216
132.6875,35.4583,8,533215
132.5625,35.4583,8,533214
132.9375,35.375,8.17,533207
132.8125,35.375,8.17,533206
132.6875,35.375,8,533205
140.4375,35.2917,7.33,524073
140.3125,35.2917,7.33,524072
140.1875,35.2917,7.33,524071
140.0625,35.2917,7.5,524070
140.4375,35.2083,7.33,524063
140.3125,35.2083,7.33,524062
140.1875,35.2083,7.33,524061
140.0625,35.2083,7.33,524060
140.3125,35.125,7.33,524052
140.1875,35.125,7.33,524051
140.0625,35.125,7.33,524050
140.0625,35.0417,7.5,524040
139.9375,35.2917,7.5,523977
139.8125,35.2917,7.5,523976
139.6875,35.2917,7.83,523975
139.5625,35.2917,8,523974
139.4375,35.2917,8.17,523973
139.3125,35.2917,8.33,523972
139.1875,35.2917,8.33,523971
139.0625,35.2917,8.17,523970
139.9375,35.2083,7.33,523967
139.8125,35.2083,7.5,523966
139.6875,35.2083,7.83,523965
139.5625,35.2083,8.17,523964
139.1875,35.2083,8.33,523961
139.0625,35.2083,8.17,523960
139.9375,35.125,7.33,523957
139.8125,35.125,7.5,523956
139.6875,35.125,7.83,523955
139.5625,35.125,8.17,523954
139.1875,35.125,8.17,523951
139.0625,35.125,8,523950
139.9375,35.0417,7.5,523947
139.8125,35.0417,7.67,523946
139.1875,35.0417,8,523941
139.0625,35.0417,8,523940
139.9375,34.9583,7.5,523937
139.8125,34.9583,7.83,523936
139.1875,34.9583,8,523931
139.0625,34.9583,7.83,523930
139.9375,34.875,7.5,523927
139.8125,34.875,7.67,523926
139.1875,34.875,7.83,523921
139.0625,34.875,7.83,523920
139.4375,34.7917,8,523913
139.3125,34.7917,7.83,523912
139.0625,34.7917,7.83,523910
139.4375,34.7083,7.83,523903
139.3125,34.7083,7.83,523902
139.0625,34.7083,7.67,523900
138.9375,35.2917,7.83,523877
138.8125,35.2917,7.33,523876
138.6875,35.2917,7,523875
138.5625,35.2917,6.83,523874
138.4375,35.2917,7,523873
138.3125,35.2917,7.33,523872
138.1875,35.2917,7.5,523871
138.0625,35.2917,7.5,523870
138.9375,35.2083,7.67,523867
138.8125,35.2083,7.17,523866
138.6875,35.2083,6.83,523865
138.5625,35.2083,6.67,523864
138.4375,35.2083,6.83,523863
138.3125,35.2083,7.33,523862
138.1875,35.2083,7.5,523861
138.0625,35.2083,7.5,523860
138.9375,35.125,7.67,523857
138.8125,35.125,7.17,523856
138.6875,35.125,6.83,523855
138.5625,35.125,6.67,523854
138.4375,35.125,7,523853
138.3125,35.125,7.33,523852
138.1875,35.125,7.5,523851
138.0625,35.125,7.67,523850
138.9375,35.0417,7.67,523847
138.8125,35.0417,7.33,523846
138.5625,35.0417,7,523844
138.4375,35.0417,7.17,523843
138.3125,35.0417,7.33,523842
138.1875,35.0417,7.5,523841
138.0625,35.0417,7.67,523840
138.9375,34.9583,7.67,523837
138.8125,34.9583,7.5,523836
138.5625,34.9583,7.17,523834
138.4375,34.9583,7.17,523833
138.3125,34.9583,7.17,523832
138.1875,34.9583,7.33,523831
138.0625,34.9583,7.67,523830
138.9375,34.875,7.67,523827
138.8125,34.875,7.5,523826
138.3125,34.875,7.17,523822
138.1875,34.875,7.33,523821
138.0625,34.875,7.67,523820
138.9375,34.7917,7.67,523817
138.8125,34.7917,7.5,523816
138.6875,34.7917,7.5,523815
138.3125,34.7917,7.17,523812
138.1875,34.7917,7.33,523811
138.0625,34.7917,7.5,523810
138.9375,34.7083,7.67,523807
138.8125,34.7083,7.5,523806
138.6875,34.7083,7.5,523805
138.3125,34.7083,7.33,523802
138.1875,34.7083,7.33,523801
138.0625,34.7083,7.5,523800
137.9375,35.2917,7.67,523777
137.8125,35.2917,7.67,523776
137.6875,35.2917,7.67,523775
137.5625,35.2917,7.83,523774
137.4375,35.2917,7.83,523773
137.3125,35.2917,7.83,523772
137.1875,35.2917,7.83,523771
137.0625,35.2917,8.17,523770
137.9375,35.2083,7.5,523767
137.8125,35.2083,7.5,523766
137.6875,35.2083,7.5,523765
137.5625,35.2083,7.67,523764
137.4375,35.2083,7.83,523763
137.3125,35.2083,7.83,523762
137.1875,35.2083,7.83,523761
137.0625,35.2083,8,523760
137.9375,35.125,7.5,523757
137.8125,35.125,7.5,523756
137.6875,35.125,7.5,523755
137.5625,35.125,7.67,523754
137.4375,35.125,7.67,523753
137.3125,35.125,7.67,523752
137.1875,35.125,7.67,523751
137.0625,35.125,7.83,523750
137.9375,35.0417,7.67,523747
137.8125,35.0417,7.5,523746
137.6875,35.0417,7.5,523745
137.5625,35.0417,7.67,523744
137.4375,35.0417,7.67,523743
137.3125,35.0417,7.67,523742
137.1875,35.0417,7.67,523741
137.0625,35.0417,7.67,523740
137.9375,34.9583,7.83,523737
137.8125,34.9583,7.67,523736
137.6875,34.9583,7.5,523735
137.5625,34.9583,7.67,523734
137.4375,34.9583,7.67,523733
137.3125,34.9583,7.67,523732
137.1875,34.9583,7.67,523731
137.0625,34.9583,7.67,523730
137.9375,34.875,7.83,523727
137.8125,34.875,7.83,523726
137.6875,34.875,7.67,523725
137.5625,34.875,7.67,523724
137.4375,34.875,7.67,523723
137.3125,34.875,7.67,523722
137.1875,34.875,7.67,523721
137.0625,34.875,7.67,523720
137.9375,34.7917,7.67,523717
137.8125,34.7917,7.67,523716
137.6875,34.7917,7.67,523715
137.5625,34.7917,7.67,523714
137.4375,34.7917,7.5,523713
137.3125,34.7917,7.67,523712
137.1875,34.7917,7.67,523711
137.0625,34.7917,7.67,523710
137.9375,34.7083,7.5,523707
137.8125,34.7083,7.67,523706
137.6875,34.7083,7.67,523705
137.5625,34.7083,7.5,523704
137.4375,34.7083,7.5,523703
137.3125,34.7083,7.5,523702
137.1875,34.7083,7.67,523701
137.0625,34.7083,7.67,523700
136.9375,35.2917,8.33,523677
136.8125,35.2917,8.17,523676
136.6875,35.2917,8,523675
136.5625,35.2917,7.83,523674
136.4375,35.2917,7.83,523673
136.3125,35.2917,8,523672
136.1875,35.2917,8,523671
136.0625,35.2917,8,523670
136.9375,35.2083,8,523667
136.8125,35.2083,8,523666
136.6875,35.2083,8,523665
136.5625,35.2083,7.83,523664
136.4375,35.2083,7.83,523663
136.3125,35.2083,8,523662
136.1875,35.2083,8,523661
136.0625,35.2083,8,523660
136.9375,35.125,7.83,523657
136.8125,35.125,7.83,523656
136.6875,35.125,7.83,523655
136.5625,35.125,7.83,523654
136.4375,35.125,7.83,523653
136.3125,35.125,7.83,523652
136.1875,35.125,7.83,523651
136.0625,35.125,7.83,523650
136.9375,35.0417,7.83,523647
136.8125,35.0417,7.83,523646
136.6875,35.0417,7.83,523645
136.5625,35.0417,7.83,523644
136.4375,35.0417,7.83,523643
136.3125,35.0417,7.83,523642
136.1875,35.0417,7.83,523641
136.0625,35.0417,7.83,523640
136.9375,34.9583,7.67,523637
136.8125,34.9583,7.83,523636
136.6875,34.9583,7.83,523635
136.5625,34.9583,7.83,523634
136.4375,34.9583,7.83,523633
136.3125,34.9583,7.83,523632
136.1875,34.9583,7.83,523631
136.0625,34.9583,7.83,523630
136.9375,34.875,7.67,523627
136.8125,34.875,7.67,523626
136.6875,34.875,7.67,523625
136.5625,34.875,7.67,523624
136.4375,34.875,7.67,523623
136.3125,34.875,7.83,523622
136.1875,34.875,7.83,523621
136.0625,34.875,7.83,523620
136.9375,34.7917,7.67,523617
136.8125,34.7917,7.67,523616
136.5625,34.7917,7.67,523614
136.4375,34.7917,7.67,523613
136.3125,34.7917,7.67,523612
136.1875,34.7917,7.83,523611
136.0625,34.7917,7.83,523610
136.9375,34.7083,7.67,523607
136.8125,34.7083,7.67,523606
136.5625,34.7083,7.67,523604
136.4375,34.7083,7.67,523603
136.3125,34.7083,7.67,523602
136.1875,34.7083,7.67,523601
136.0625,34.7083,7.83,523600
135.9375,35.2917,8,523577
135.8125,35.2917,8,523576
135.6875,35.2917,8,523575
135.5625,35.2917,8,523574
135.4375,35.2917,8,523573
135.3125,35.2917,8.17,523572
135.1875,35.2917,8.17,523571
135.0625,35.2917,8.17,523570
135.9375,35.2083,7.83,523567
135.8125,35.2083,8,523566
135.6875,35.2083,8,523565
135.5625,35.2083,8,523564
135.4375,35.2083,8.17,523563
135.3125,35.2083,8.17,523562
135.1875,35.2083,8,523561
135.0625,35.2083,8.17,523560
135.9375,35.125,7.83,523557
135.8125,35.125,7.83,523556
135.6875,35.125,8,523555
135.5625,35.125,8.17,523554
135.4375,35.125,8.33,523553
135.3125,35.125,8.17,523552
135.1875,35.125,8.17,523551
135.0625,35.125,8.17,523550
135.9375,35.0417,7.83,523547
135.8125,35.0417,8,523546
135.6875,35.0417,8,523545
135.5625,35.0417,8,523544
135.4375,35.0417,8.17,523543
135.3125,35.0417,8.17,523542
135.1875,35.0417,8,523541
135.0625,35.0417,8,523540
135.9375,34.9583,7.83,523537
135.8125,34.9583,7.83,523536
135.6875,34.9583,8,523535
135.5625,34.9583,7.83,523534
135.4375,34.9583,7.83,523533
135.3125,34.9583,8,523532
135.1875,34.9583,8,523531
135.0625,34.9583,8,523530
135.9375,34.875,7.83,523527
135.8125,34.875,7.83,523526
135.6875,34.875,7.83,523525
135.5625,34.875,7.67,523524
135.4375,34.875,7.67,523523
135.3125,34.875,7.83,523522
135.1875,34.875,8,523521
135.0625,34.875,8,523520
135.9375,34.7917,7.83,523517
135.8125,34.7917,7.83,523516
135.6875,34.7917,7.83,523515
135.5625,34.7917,7.67,523514
135.4375,34.7917,7.5,523513
135.3125,34.7917,7.67,523512
135.1875,34.7917,7.83,523511
135.0625,34.7917,8,523510
135.9375,34.7083,7.83,523507
135.8125,34.7083,7.83,523506
135.6875,34.7083,7.83,523505
135.5625,34.7083,7.67,523504
135.4375,34.7083,7.67,523503
135.3125,34.7083,7.67,523502
135.1875,34.7083,7.83,523501
135.0625,34.7083,7.83,523500
134.9375,35.2917,8,523477
134.8125,35.2917,8,523476
134.6875,35.2917,8,523475
134.5625,35.2917,8,523474
134.4375,35.2917,8,523473
134.3125,35.2917,8,523472
134.1875,35.2917,8.17,523471
134.0625,35.2917,8.33,523470
134.9375,35.2083,8.17,523467
134.8125,35.2083,8.33,523466
134.6875,35.2083,8.33,523465
134.5625,35.2083,8.17,523464
134.4375,35.2083,8,523463
134.3125,35.2083,8,523462
134.1875,35.2083,8.17,523461
134.0625,35.2083,8.17,523460
134.9375,35.125,8.33,523457
134.8125,35.125,8.5,523456
134.6875,35.125,8.33,523455
134.5625,35.125,8.17,523454
134.4375,35.125,8,523453
134.3125,35.125,8,523452
134.1875,35.125,8.17,523451
134.0625,35.125,8.17,523450
134.9375,35.0417,8.17,523447
134.8125,35.0417,8.33,523446
134.6875,35.0417,8.33,523445
134.5625,35.0417,8,523444
134.4375,35.0417,7.83,523443
134.3125,35.0417,8,523442
134.1875,35.0417,8.17,523441
134.0625,35.0417,8.33,523440
134.9375,34.9583,8,523437
134.8125,34.9583,8,523436
134.6875,34.9583,8,523435
134.5625,34.9583,8,523434
134.4375,34.9583,8,523433
134.3125,34.9583,8,523432
134.1875,34.9583,8.33,523431
134.0625,34.9583,8.33,523430
134.9375,34.875,7.83,523427
134.8125,34.875,7.83,523426
134.6875,34.875,8,523425
134.5625,34.875,7.83,523424
134.4375,34.875,8,523423
134.3125,34.875,8,523422
134.1875,34.875,8.17,523421
134.0625,34.875,8.33,523420
134.9375,34.7917,7.83,523417
134.8125,34.7917,7.83,523416
134.6875,34.7917,7.83,523415
134.5625,34.7917,7.83,523414
134.4375,34.7917,7.83,523413
134.3125,34.7917,8,523412
134.1875,34.7917,8.17,523411
134.0625,34.7917,8.17,523410
134.9375,34.7083,7.83,523407
134.8125,34.7083,7.83,523406
134.6875,34.7083,7.83,523405
134.5625,34.7083,7.83,523404
134.4375,34.7083,7.83,523403
134.3125,34.7083,7.83,523402
134.1875,34.7083,8,523401
134.0625,34.7083,8,523400
133.9375,35.2917,8.17,523377
133.8125,35.2917,8.33,523376
133.6875,35.2917,8.33,523375
133.5625,35.2917,8.5,523374
133.4375,35.2917,8.33,523373
133.3125,35.2917,8.33,523372
133.1875,35.2917,8.5,523371
133.0625,35.2917,8.33,523370
133.9375,35.2083,8.17,523367
133.8125,35.2083,8.33,523366
133.6875,35.2083,8.33,523365
133.5625,35.2083,8.33,523364
133.4375,35.2083,8.33,523363
133.3125,35.2083,8.17,523362
133.1875,35.2083,8.33,523361
133.0625,35.2083,8.33,523360
133.9375,35.125,8.17,523357
133.8125,35.125,8.33,523356
133.6875,35.125,8.33,523355
133.5625,35.125,8.33,523354
133.4375,35.125,8,523353
133.3125,35.125,7.83,523352
133.1875,35.125,7.83,523351
133.0625,35.125,8,523350
133.9375,35.0417,8.17,523347
133.8125,35.0417,8.17,523346
133.6875,35.0417,8.33,523345
133.5625,35.0417,8.17,523344
133.4375,35.0417,8,523343
133.3125,35.0417,7.67,523342
133.1875,35.0417,7.5,523341
133.0625,35.0417,7.67,523340
133.9375,34.9583,8,523337
133.8125,34.9583,7.83,523336
133.6875,34.9583,8,523335
133.5625,34.9583,8,523334
133.4375,34.9583,8,523333
133.3125,34.9583,7.83,523332
133.1875,34.9583,7.67,523331
133.0625,34.9583,7.83,523330
133.9375,34.875,8,523327
133.8125,34.875,7.83,523326
133.6875,34.875,8,523325
133.5625,34.875,8,523324
133.4375,34.875,8,523323
133.3125,34.875,8,523322
133.1875,34.875,8,523321
133.0625,34.875,8,523320
133.9375,34.7917,8,523317
133.8125,34.7917,8,523316
133.6875,34.7917,8,523315
133.5625,34.7917,8,523314
133.4375,34.7917,8,523313
133.3125,34.7917,8,523312
133.1875,34.7917,8,523311
133.0625,34.7917,8,523310
133.9375,34.7083,8,523307
133.8125,34.7083,8,523306
133.6875,34.7083,8,523305
133.5625,34.7083,8,523304
133.4375,34.7083,8,523303
133.3125,34.7083,8,523302
133.1875,34.7083,8,523301
133.0625,34.7083,8,523300
132.9375,35.2917,8.17,523277
132.8125,35.2917,8,523276
132.6875,35.2917,8,523275
132.5625,35.2917,8,523274
132.9375,35.2083,8.17,523267
132.8125,35.2083,8.17,523266
132.6875,35.2083,8,523265
132.5625,35.2083,8,523264
132.4375,35.2083,8.17,523263
132.9375,35.125,8.17,523257
132.8125,35.125,8.17,523256
132.6875,35.125,8,523255
132.5625,35.125,8,523254
132.4375,35.125,8,523253
132.3125,35.125,8.17,523252
132.9375,35.0417,8,523247
132.8125,35.0417,8,523246
132.6875,35.0417,8,523245
132.5625,35.0417,7.83,523244
132.4375,35.0417,8,523243
132.3125,35.0417,8,523242
132.1875,35.0417,8,523241
132.9375,34.9583,7.83,523237
132.8125,34.9583,8,523236
132.6875,34.9583,8,523235
132.5625,34.9583,8,523234
132.4375,34.9583,8,523233
132.3125,34.9583,8,523232
132.1875,34.9583,8,523231
132.0625,34.9583,8.17,523230
132.9375,34.875,8,523227
132.8125,34.875,8,523226
132.6875,34.875,8,523225
132.5625,34.875,8.17,523224
132.4375,34.875,8,523223
132.3125,34.875,8,523222
132.1875,34.875,8,523221
132.0625,34.875,8,523220
132.9375,34.7917,8,523217
132.8125,34.7917,8,523216
132.6875,34.7917,8,523215
132.5625,34.7917,8,523214
132.4375,34.7917,8,523213
132.3125,34.7917,8,523212
132.1875,34.7917,8,523211
132.0625,34.7917,8,523210
132.9375,34.7083,8,523207
132.8125,34.7083,8,523206
132.6875,34.7083,8,523205
132.5625,34.7083,8,523204
132.4375,34.7083,8,523203
132.3125,34.7083,8,523202
132.1875,34.7083,7.83,523201
132.0625,34.7083,7.83,523200
131.9375,34.875,8.33,523127
131.8125,34.875,8.33,523126
131.9375,34.7917,8.33,523117
131.8125,34.7917,8.33,523116
131.1875,34.7917,8,523111
131.9375,34.7083,8.17,523107
131.8125,34.7083,8.33,523106
131.6875,34.7083,8.17,523105
131.5625,34.7083,8.17,523104
129.5625,34.7083,8,522904
129.4375,34.7083,8,522903
139.3125,34.5417,7.67,513962
139.3125,34.4583,7.67,513952
139.3125,34.375,7.67,513942
139.1875,34.375,7.67,513941
139.3125,34.2917,7.5,513932
139.1875,34.2917,7.5,513931
139.1875,34.2083,7.5,513921
139.0625,34.2083,7.5,513920
139.5625,34.125,7.5,513914
139.4375,34.125,7.5,513913
139.5625,34.0417,7.5,513904
139.4375,34.0417,7.5,513903
138.9375,34.625,7.67,513877
